,gene_name,tpm
5080,Cel,0.0
5081,Cela1,8.732295
5082,Cela2a,0.216863
5083,Cela3a,0.0
5084,Cela3b,0.285392
5085,Celf1,28.578224118469002
5086,Celf2,30.5791563
5087,Celf3,1.8384288
5088,Celf4,0.1147428
5089,Celf5,0.29703179999999996
5090,Celf6,0.0
5091,Celrr,0.0
5092,Celsr1,1.1835917
5093,Celsr2,0.0
5094,Celsr3,1.3763973
5095,Cemip,0.1007564
5096,Cemip2,1.7522959999999999
5097,Cend1,0.0
5098,Cenpa,77.86781
5099,Cenpb,80.5812
5100,Cenpc1,9.47744
5101,Cenpe,4.97224
5102,Cenpf,4.798490500000001
5103,Cenph,5.6477059999999994
5104,Cenpi,5.87852
5105,Cenpj,3.609463
5106,Cenpk,7.7157991
5107,Cenpl,5.293829
5108,Cenpm,3.73871
5109,Cenpn,7.367172
5110,Cenpo,7.677141
5111,Cenpp,6.722598100000001
5112,Cenpq,4.613616
5113,Cenps,4.126161
5114,Cenpt,9.954194
5115,Cenpu,4.626398
5116,Cenpv,20.55704
5117,Cenpw,7.263846
5118,Cenpx,117.96661999999999
5119,Cep104,7.5276000000000005
5120,Cep112,0.16997
5121,Cep112it,0.237051
5122,Cep112os1,0.0
5123,Cep120,6.120787
5124,Cep126,0.0
5125,Cep128,5.9997742
5126,Cep131,6.45001
5127,Cep135,2.881518
5128,Cep152,2.32075
5129,Cep162,2.8427589999999996
5130,Cep164,9.716309
5131,Cep170,16.1509237
5132,Cep170b,9.4634131158
5133,Cep19,5.59590000109037
5134,Cep192,8.116085
5135,Cep20,19.723483
5136,Cep250,37.01103908655
5137,Cep290,3.6464787999999997
5138,Cep295,11.1978547
5139,Cep295nl,0.0
5140,Cep350,5.6170599999999995
5141,Cep41,6.879517
5142,Cep43,11.662329
5143,Cep44,23.645056
5144,Cep55,8.553088
5145,Cep57,13.97359700122982
5146,Cep57l1,6.555991
5147,Cep63,12.444517000000001
5148,Cep68,12.039735
5149,Cep70,11.284702
5150,Cep72,1.1232103
5151,Cep76,2.99573
5152,Cep78,5.805512
5153,Cep83,11.377499
5154,Cep83os,4.024008
5155,Cep85,8.358677
5156,Cep85l,0.85939
5157,Cep89,10.941967
5158,Cep95,9.928
5159,Cep97,4.5320007
5160,Cept1,47.815728
5161,Cer1,0.0
5162,Cercam,0.29767
5163,Cerk,139.00706
5164,Cerkl,1.3075345999999999
5165,Cerox1,0.0441913
5166,Cers1,0.0
5167,Cers2,201.87243800000002
5168,Cers3,0.0
5169,Cers4,10.809918
5170,Cers5,43.515374
5171,Cers6,13.3050431
5172,Cert1,23.174019
5173,Ces1a,0.0
5174,Ces1b,0.0
5175,Ces1c,0.0
5176,Ces1d,0.0
5177,Ces1e,0.0
5178,Ces1f,0.0
5179,Ces1g,0.0239495
5180,Ces1h,0.0
5181,Ces2a,0.0
5182,Ces2b,0.0
5183,Ces2c,0.0
5184,Ces2e,0.0
5185,Ces2f,0.0918148
5186,Ces2g,0.0
5187,Ces2h,0.0
5188,Ces3a,0.0
5189,Ces3b,0.0
5190,Ces4a,0.0
5191,Ces5a,0.0
5192,Cetn1,0.0
5193,Cetn2,27.04768
5194,Cetn3,44.60464
5195,Cetn4,1.983193
5196,Cfap100,0.0330445
5197,Cfap107,0.0
5198,Cfap126,2.4892250000000002
5199,Cfap141,0.518677
5200,Cfap157,17.80469
5201,Cfap161,0.142394
5202,Cfap20,29.635963
5203,Cfap206,0.0
5204,Cfap20dc,0.0
5205,Cfap221,0.0
5206,Cfap276,0.102328
5207,Cfap298,18.546280000000003
5208,Cfap299,0.0
5209,Cfap300,0.157605
5210,Cfap36,13.739861000000001
5211,Cfap410,12.213075
5212,Cfap418,13.029366
5213,Cfap43,0.133829
5214,Cfap44,0.0310113
5215,Cfap45,5.374497000000001
5216,Cfap46,0.11825229999999999
5217,Cfap47,0.0
5218,Cfap52,0.026287
5219,Cfap53,0.0
5220,Cfap54,0.0332387
5221,Cfap57,0.145962
5222,Cfap58,0.0
5223,Cfap61,0.535756
5224,Cfap65,0.0979034
5225,Cfap69,0.231180966
5226,Cfap70,0.0
5227,Cfap73,0.0
5228,Cfap74,0.0462049
5229,Cfap77,0.13333899999999999
5230,Cfap91,0.0454086
5231,Cfap95,0.0
5232,Cfap97,10.117253999999999
5233,Cfap97d1,3.022915
5234,Cfap97d2,0.268068
5235,Cfap99,0.0
5236,Cfb,3.3346220000000004
5237,Cfc1,0.0
5238,Cfd,0.0
5239,Cfdp1,63.9454
5240,Cfh,4.2452855
5241,Cfhr1,0.0
5242,Cfhr2,0.0
5243,Cfhr4,0.0
5244,Cfi,0.0
5245,Cfl1,770.77163
5246,Cfl2,21.717101
5247,Cflar,45.522648000000004
5248,Cfp,68.97142000000001
5249,Cftr,0.0
5250,Cga,0.0
5251,Cgas,5.065964
5252,Cggbp1,28.705489999999998
5253,Cgn,2.2896004761
5254,Cgnl1,63.905373
5255,Cgref1,0.0
5256,Cgrrf1,17.872374
5257,Ch25h,0.0
5258,Chac1,4.33315
5259,Chac2,2.778627
5260,Chad,0.035912
5261,Chadl,0.402695
5262,Chaer1,0.0
5263,Chaf1a,8.786804
5264,Chaf1b,22.276276000000003
5265,Champ1,18.2145
5266,Chaserr,32.718652
5267,Chat,0.0
5268,Chchd1,74.481252
5269,Chchd10,68.3856
5270,Chchd2,331.18615
5271,Chchd2l,4.318873
5272,Chchd3,68.518908
5273,Chchd4,23.1068
5274,Chchd5,31.932164
5275,Chchd6,23.513102
5276,Chchd7,23.783912
5277,Chd1,14.253262000000001
5278,Chd1l,12.282278999999999
5279,Chd2,12.0286098
5280,Chd3,157.821554
5281,Chd4,96.69985
5282,Chd5,0.0595617
5283,Chd6,9.7614502
5284,Chd7,9.745659
5285,Chd8,37.81191690511538
5286,Chd9,23.6135502
5287,Chdh,0.032387
5288,Chek1,5.073823
5289,Chek2,17.58492
5290,Cherp,58.789074
5291,Chfr,23.746691
5292,Chga,0.592654
5293,Chgb,0.0205467
5294,Chia1,0.0
5295,Chic1,0.0470141
5296,Chic2,18.3181
5297,Chid1,28.45248382
5298,Chil1,0.0
5299,Chil3,0.0
5300,Chil4,0.0
5301,Chil5,0.0
5302,Chil6,0.0
5303,Chit1,0.0714209
5304,Chka,16.563417
5305,Chkb,37.17715
5306,Chl1,0.0
5307,Chm,7.7706265000000005
5308,Chml,2.713156
5309,Chmp1a,66.09289
5310,Chmp1b,31.4904
5311,Chmp2a,98.058266
5312,Chmp2b,33.523823
5313,Chmp3,54.558515
5314,Chmp4b,213.22308
5315,Chmp4c,0.00859066
5316,Chmp5,60.0007
5317,Chmp6,25.182976999999998
5318,Chmp7,32.346923
5319,Chn1,0.0446345
5320,Chn1os1,0.0
5321,Chn1os3,0.0
5322,Chn2,5.326620999999999
5323,Chodl,0.0
5324,Chordc1,54.67406
5325,Chp1,93.566921
5326,Chp2,0.0
5327,Chpf,1.336582
5328,Chpf2,32.448974
5329,Chpt1,11.245155
5330,Chrac1,38.848037999999995
5331,Chrd,0.0
5332,Chrdl1,0.0
5333,Chrdl2,0.0
5334,Chrm1,0.0
5335,Chrm2,0.0
5336,Chrm3,0.0374893
5337,Chrm4,0.302623
5338,Chrm5,0.0
5339,Chrna1,0.0340069
5340,Chrna10,0.0
5341,Chrna1os,0.0
5342,Chrna2,0.15236449999999999
5343,Chrna3,0.0
5344,Chrna4,0.0
5345,Chrna5,0.06994
5346,Chrna6,0.0
5347,Chrna7,0.0
5348,Chrna9,0.0
5349,Chrnb1,0.0537964
5350,Chrnb2,2.44992
5351,Chrnb3,0.0
5352,Chrnb4,0.0224617
5353,Chrnd,0.0
5354,Chrne,0.0
5355,Chrng,0.0202203
5356,Chst1,0.0
5357,Chst10,6.8648449000000005
5358,Chst11,27.9346
5359,Chst12,20.9744
5360,Chst13,0.183047
5361,Chst14,2.647359
5362,Chst15,0.0112284
5363,Chst2,0.0
5364,Chst3,0.43339000000000005
5365,Chst4,0.0
5366,Chst5,0.0
5367,Chst7,3.11689
5368,Chst8,0.0
5369,Chst9,0.0
5370,Chsy1,3.551
5371,Chsy3,0.1044911
5372,Chtf18,5.804334
5373,Chtf8,88.67051000000001
5374,Chtop,86.14461
5375,Chuk,28.59229
5376,Churc1,56.6949763
5377,Ciao1,44.25763
5378,Ciao2a,83.0119
5379,Ciao2b,40.824589
5380,Ciao3,18.106147
5381,Ciapin1,20.7791299
5382,Ciart,7.798565
5383,Cib1,27.011498
5384,Cib2,0.130797
5385,Cib3,0.0
5386,Cib4,0.0
5387,Cibar1,7.284112
5388,Cibar2,0.0
5389,Cic,74.29544100000001
5390,Cidea,0.0
5391,Cideb,0.0857769
5392,Cidec,0.0
5393,Ciita,0.0266079
5394,Cilk1,5.879793711
5395,Cilp,0.079012293
5396,Cilp2,0.0251286
5397,Cinp,47.93186
5398,Cip2a,9.334818199999999
5399,Cipc,53.420026
5400,Cir1,16.021433000000002
5401,Cirbp,37.39324
5402,Cirop,0.0
5403,Cisd1,38.9157
5404,Cisd2,22.780362999999998
5405,Cisd3,40.60352
5406,Cish,0.3627459
5407,Cit,5.5168930000000005
5408,Cited1,0.0
5409,Cited2,74.99214
5410,Cited4,0.0
5411,Ciz1,49.887867
5412,Ckap2,7.47681
5413,Ckap2l,8.60655
5414,Ckap4,23.1965
5415,Ckap5,16.069096
5416,Ckb,63.653642999999995
5417,Cklf,34.492354
5418,Ckm,0.102689
5419,Ckmt1,0.0
5420,Ckmt2,0.0
5421,Cks1b,52.62588
5422,Cks1brt,0.048249
5423,Cks2,38.2854
5424,Clasp1,8.5316134
5425,Clasp2,11.7380584
5426,Clasrp,45.712655
5427,Clba1,2.60897
5428,Clca1,0.0
5429,Clca2,0.0
5430,Clca3a1,0.0637569
5431,Clca3a2,0.0
5432,Clca3b,0.0
5433,Clca4a,0.0
5434,Clca4b,0.0
5435,Clca4c-ps,0.0
5436,Clcc1,32.568705
5437,Clcf1,0.0
5438,Clcn1,0.22439010247
5439,Clcn2,0.6044182
5440,Clcn3,17.995991
5441,Clcn4,16.1112928
5442,Clcn5,3.3511990000000003
5443,Clcn6,8.527456
5444,Clcn7,130.30681
5445,Clcnka,0.0
5446,Clcnkb,0.5060560000000001
5447,Cldn1,0.0
5448,Cldn10,0.0
5449,Cldn11,0.0
5450,Cldn12,7.675361
5451,Cldn13,0.0
5452,Cldn14,0.0
5453,Cldn15,0.0
5454,Cldn16,0.0
5455,Cldn17,0.0
5456,Cldn18,0.0
5457,Cldn19,0.013034
5458,Cldn2,0.0
5459,Cldn22,0.0
5460,Cldn23,0.0
5461,Cldn24,0.0
5462,Cldn3,0.0
5463,Cldn34a,0.0
5464,Cldn34b1,0.0
5465,Cldn34b2,0.0
5466,Cldn34b3,0.0
5467,Cldn34b4,0.0
5468,Cldn34c1,0.1267784
5469,Cldn34c2,0.0
5470,Cldn34c3,0.0435276
5471,Cldn34c4,0.0
5472,Cldn34d,0.0
5473,Cldn4,0.0
5474,Cldn5,0.0
5475,Cldn6,0.0
5476,Cldn7,0.0
5477,Cldn8,0.0
5478,Cldn9,0.0
5479,Cldnd1,17.16632
5480,Cldnd2,0.0
5481,Clec10a,19.239736999999998
5482,Clec11a,0.243696
5483,Clec12a,5.18318
5484,Clec12b,0.0
5485,Clec14a,0.0
5486,Clec16a,11.274667
5487,Clec18a,0.0
5488,Clec1a,0.0
5489,Clec1b,0.44708190000000003
5490,Clec2d,3.3741
5491,Clec2e,0.0
5492,Clec2f,0.0
5493,Clec2g,0.0
5494,Clec2h,0.0268416
5495,Clec2i,0.0984855
5496,Clec2l,0.33458699999999997
5497,Clec2m,0.0
5498,Clec3a,0.0
5499,Clec3b,0.0
5500,Clec4a1,0.157176
5501,Clec4a2,0.8309742999999999
5502,Clec4a3,5.002879999999999
5503,Clec4a4,0.198279
5504,Clec4b1,0.0
5505,Clec4b2,0.0
5506,Clec4d,176.07950999999997
5507,Clec4e,563.42484
5508,Clec4f,0.0
5509,Clec4g,0.0
5510,Clec4n,14.20451
5511,Clec5a,46.392979999999994
5512,Clec7a,86.70452999999999
5513,Clec9a,0.3382639
5514,Clgn,0.0
5515,Clhc1,0.74344
5516,Clic1,115.64937
5517,Clic3,0.388308
5518,Clic4,88.6066505
5519,Clic5,0.0542793
5520,Clic6,0.0
5521,Clint1,52.535174
5522,Clip1,37.849382
5523,Clip2,7.211757
5524,Clip3,0.0
5525,Clip4,0.0
5526,Clk1,43.278906
5527,Clk2,70.73573316982001
5528,Clk3,28.017218
5529,Clk4,60.222025
5530,Clmn,0.01672009
5531,Clmp,1.9898159999999998
5532,Cln3,96.264112
5533,Cln5,41.409150000000004
5534,Cln6,49.433487
5535,Cln8,58.4375
5536,Clnk,0.0
5537,Clnkos,0.0
5538,Clns1a,76.7688
5539,Clock,4.0465262
5540,Clp1,11.83553
5541,Clpb,26.978931
5542,Clpp,49.03394
5543,Clps,0.0
5544,Clpsl2,0.0
5545,Clptm1,61.785455999999996
5546,Clptm1l,97.288151
5547,Clpx,19.248329
5548,Clrn1,0.0
5549,Clrn2,0.0
5550,Clrn3,0.0
5551,Clspn,4.8580532100000005
5552,Clstn1,33.789076
5553,Clstn2,0.0
5554,Clstn3,0.6428878
5555,Clta,375.14112
5556,Cltb,54.893415000000005
5557,Cltc,102.76394200000001
5558,Cltrn,0.0
5559,Clu,6.112256
5560,Cluap1,7.531949
5561,Cluh,82.315887
5562,Clvs1,0.0
5563,Clvs2,0.0253223
5564,Clybl,15.348
5565,Cma1,0.0627313
5566,Cma2,0.0
5567,Cmah,1.3668905600000003
5568,Cmas,73.47691099999999
5569,Cmbl,1.287869
5570,Cmc1,70.3326
5571,Cmc2,11.502777000000002
5572,Cmc4,8.94336
5573,Cmip,53.767590399999996
5574,Cmklr1,0.0
5575,Cmpk1,75.79628
5576,Cmpk2,0.363912
5577,Cmss1,35.5019
5578,Cmtm1,0.0586816
5579,Cmtm2a,0.0
5580,Cmtm2b,0.212619
5581,Cmtm3,163.30678
5582,Cmtm4,9.70182
5583,Cmtm5,0.0
5584,Cmtm6,14.1106
5585,Cmtm7,52.718363
5586,Cmtm8,0.381301
5587,Cmtr1,33.270830000000004
5588,Cmtr2,5.5828
5589,Cmya5,0.021965
5590,Cnbd1,0.0
5591,Cnbd2,1.103336
5592,Cnbp,321.678838
5593,Cndp1,0.023272
5594,Cndp2,155.061734
5595,Cnep1r1,16.507770999999998
5596,Cnfn,0.0
5597,Cnga1,0.0
5598,Cnga2,0.0
5599,Cnga3,0.144838
5600,Cnga4,0.0
5601,Cngb1,0.0
5602,Cngb3,0.0
5603,Cnih1,94.1478
5604,Cnih2,0.60383
5605,Cnih3,0.0211617
5606,Cnih4,38.1001
5607,Cnksr1,2.0590081869
5608,Cnksr2,0.0
5609,Cnksr3,12.4683
5610,Cnmd,0.0
5611,Cnn1,0.0
5612,Cnn2,0.0694944
5613,Cnn3,0.0
5614,Cnnm1,0.0
5615,Cnnm2,6.513508
5616,Cnnm3,9.229305
5617,Cnnm4,1.96036
5618,Cnot1,44.690791000123724
5619,Cnot10,21.95366
5620,Cnot11,13.149640000000002
5621,Cnot2,29.14725716857976
5622,Cnot3,37.13793
5623,Cnot4,12.8118089
5624,Cnot6,28.512815000000003
5625,Cnot6l,24.186898
5626,Cnot7,40.654877
5627,Cnot8,112.967929
5628,Cnot9,24.29346
5629,Cnp,5.647701
5630,Cnppd1,57.051483999999995
5631,Cnpy1,0.0
5632,Cnpy2,91.58817099999999
5633,Cnpy3,35.529579999999996
5634,Cnpy4,7.171964
5635,Cnr1,0.0
5636,Cnr2,6.2965
5637,Cnrip1,6.500422
5638,Cnst,7.043544
5639,Cntd1,0.0588127
5640,Cntf,1.19337
5641,Cntfr,0.0
5642,Cntln,1.2156071
5643,Cntn1,0.0634535
5644,Cntn2,0.0
5645,Cntn3,0.0154983
5646,Cntn4,0.0
5647,Cntn5,0.0
5648,Cntn6,0.0
5649,Cntnap1,0.088486
5650,Cntnap2,0.0254593
5651,Cntnap3,0.0
5652,Cntnap4,0.0989942
5653,Cntnap5a,0.00953032
5654,Cntnap5b,0.0
5655,Cntnap5c,0.0
5656,Cntrl,17.5733
5657,Cntrob,17.155182
5658,Cntrobos,0.0
5659,Coa3,91.1188
5660,Coa4,41.249925
5661,Coa5,41.831914
5662,Coa6,31.470860000000002
5663,Coa7,8.81401
5664,Coa8,50.766848
5665,Coasy,42.01228
5666,Cobl,0.0318102
5667,Cobll1,0.0
5668,Coch,0.0
5669,Cog1,13.588992
5670,Cog2,35.21362
5671,Cog3,18.63691
5672,Cog4,22.854916999999997
5673,Cog5,24.267699
5674,Cog6,11.764219
5675,Cog7,23.0097919
5676,Cog8,21.98667
5677,Coil,6.662336000251859
5678,Col10a1,0.0
5679,Col11a1,0.044121
5680,Col11a2,2.14076636653
5681,Col12a1,0.0
5682,Col13a1,0.0
5683,Col14a1,0.0
5684,Col15a1,4.7409170000000005
5685,Col16a1,0.11201
5686,Col17a1,0.0
5687,Col18a1,0.470891
5688,Col19a1,0.0
5689,Col1a1,0.0269452
5690,Col1a2,0.0
5691,Col20a1,0.337233
5692,Col22a1,0.0
5693,Col23a1,6.430459
5694,Col24a1,0.0
5695,Col25a1,0.103555
5696,Col26a1,0.7214559
5697,Col27a1,0.4020211
5698,Col28a1,0.0
5699,Col2a1,0.0
5700,Col3a1,0.0
5701,Col4a1,0.0
5702,Col4a2,0.0329076
5703,Col4a3,0.00613928
5704,Col4a4,0.0465324
5705,Col4a5,1.4800680000000002
5706,Col4a6,0.0
5707,Col5a1,0.0125076
5708,Col5a2,0.0
5709,Col5a3,0.0434594
5710,Col6a1,0.0
5711,Col6a2,0.0
5712,Col6a3,0.0
5713,Col6a4,0.0
5714,Col6a5,0.0
5715,Col6a6,0.00744699
5716,Col7a1,3.0940113510000002
5717,Col8a1,0.0
5718,Col8a2,0.0
5719,Col9a1,0.0
5720,Col9a2,0.0
5721,Col9a3,0.746843523
5722,Colca2,0.0
5723,Colec10,0.0
5724,Colec11,0.0438652
5725,Colec12,51.322356
5726,Colgalt1,199.33764000000002
5727,Colgalt2,0.0265784
5728,Colq,0.0
5729,Commd1,47.751941
5730,Commd10,32.869894
5731,Commd1b,0.742693
5732,Commd2,11.7568
5733,Commd3,129.0048760087253
5734,Commd4,65.851585
5735,Commd5,18.709399
5736,Commd6,60.30238
5737,Commd7,28.22831
5738,Commd8,40.868901
5739,Commd9,70.3841
5740,Comp,0.0236381
5741,Comt,126.36686
5742,Comtd1,57.45951
5743,Cop1,79.9823984
5744,Copa,108.05662
5745,Copb1,50.7603612
5746,Copb2,50.8638505
5747,Cope,120.829841
5748,Copg1,45.032383
5749,Copg2,22.22779
5750,Coprs,12.278580999999999
5751,Cops2,84.361825
5752,Cops3,38.882956
5753,Cops4,45.604675
5754,Cops5,57.62276
5755,Cops6,72.607139
5756,Cops7a,84.737898
5757,Cops7b,9.751729000000001
5758,Cops8,39.06451
5759,Cops9,396.06208699999996
5760,Copz1,68.11103
5761,Copz2,1.665677
5762,Coq10a,37.091772000000006
5763,Coq10b,3.3435096000000004
5764,Coq2,44.06947
5765,Coq3,6.99045
5766,Coq4,14.187308
5767,Coq5,21.596010200000002
5768,Coq6,11.712231
5769,Coq7,15.9691384
5770,Coq8a,10.294004
5771,Coq8b,13.133980000000001
5772,Coq9,54.676494
5773,Corin,0.0
5774,Coro1a,163.67499
5775,Coro1b,114.249410248
5776,Coro1c,134.04211800000002
5777,Coro2a,7.787959999999999
5778,Coro2b,0.0638983
5779,Coro6,0.100147
5780,Coro7,70.917058
5781,Cort,0.61404
5782,Cotl1,190.222
5783,Cox10,10.609684999999999
5784,Cox11,11.365497999999999
5785,Cox14,35.10106999999999
5786,Cox15,18.7391
5787,Cox16,55.959783
5788,Cox17,217.219964
5789,Cox18,9.459012
5790,Cox19,38.895185999999995
5791,Cox20,56.05534
5792,Cox4i1,1376.305662
5793,Cox4i2,0.43839413831999996
5794,Cox5a,224.280744
5795,Cox5b,343.70707000000004
5796,Cox5b-ps,0.0
5797,Cox6a1,687.02918
5798,Cox6a2,62.9136
5799,Cox6b1,380.62239
5800,Cox6b2,0.0
5801,Cox6c,427.588857
5802,Cox7a1,5.073688
5803,Cox7a2,219.22024000000002
5804,Cox7a2l,559.10483
5805,Cox7b,137.80999
5806,Cox7b2,0.0
5807,Cox7c,636.3167
5808,Cox8a,912.9805
5809,Cox8b,0.0
5810,Cox8c,0.0
5811,Cp,0.5853242
5812,Cpa1,0.0
5813,Cpa2,0.0452294
5814,Cpa3,0.257424
5815,Cpa4,0.0
5816,Cpa5,0.0
5817,Cpa6,0.030994
5818,Cpb1,0.0207308
5819,Cpb2,0.0
5820,Cpd,14.048226
5821,Cpe,72.878
5822,Cpeb1,32.1866200214749
5823,Cpeb2,5.496525
5824,Cpeb3,4.7605396779
5825,Cpeb4,83.67492
5826,Cped1,1.411371
5827,Cphx1,0.0
5828,Cplane1,2.138179
5829,Cplane2,1.093219
5830,Cplx1,0.0
5831,Cplx2,0.0
5832,Cplx3,0.0
5833,Cplx4,0.0
5834,Cpm,0.0728024
5835,Cpn1,0.0
5836,Cpn2,0.0
5837,Cpne1,21.551980880000002
5838,Cpne2,1.0873376000000001
5839,Cpne3,12.875142
5840,Cpne4,0.0
5841,Cpne5,0.104884
5842,Cpne6,0.0136199
5843,Cpne7,0.0238374
5844,Cpne8,1.367569
5845,Cpne9,0.134937
5846,Cpox,12.986763999999999
5847,Cpped1,26.393966999999996
5848,Cpq,0.7370395000000001
5849,Cps1,0.0
5850,Cpsf1,41.602092
5851,Cpsf2,11.5126
5852,Cpsf3,52.590812
5853,Cpsf4,21.928496000000003
5854,Cpsf4l,0.907845
5855,Cpsf6,48.934241
5856,Cpsf7,42.488248
5857,Cpt1a,13.368355
5858,Cpt1b,1.599032
5859,Cpt1c,4.569611
5860,Cpt2,14.518045
5861,Cptp,5.7916
5862,Cpvl,0.0415385
5863,Cpxcr1,0.0
5864,Cpxm1,0.0484
5865,Cpxm2,0.0
5866,Cpz,0.0
5867,Cr1l,47.654487599999996
5868,Cr2,0.0411599
5869,Crabp1,0.0
5870,Crabp2,0.0
5871,Cracd,0.04342586345134
5872,Cracdl,0.0447415
5873,Cracr2a,1.163224
5874,Cracr2b,1.3035870999999999
5875,Cradd,7.1230103742138
5876,Cramp1,6.990301
5877,Crat,11.020984
5878,Crb1,0.0149345
5879,Crb2,0.0
5880,Crb3,0.655795
5881,Crbn,25.6454718
5882,Crcp,28.452317999999998
5883,Crct1,0.0
5884,Creb1,12.881175
5885,Creb3,32.026705
5886,Creb3l1,4.0019
5887,Creb3l2,1.20178
5888,Creb3l3,0.0
5889,Creb3l4,1.473007
5890,Creb5,4.0144415
5891,Crebbp,5.137683
5892,Crebl2,5.678761
5893,Crebrf,9.6235431
5894,Crebzf,41.3775
5895,Creg1,221.38083
5896,Creg2,1.419
5897,Creld1,18.119334000000002
5898,Creld2,18.0834
5899,Crem,6.6300212131006
5900,Crh,0.0
5901,Crhbp,0.0
5902,Crhr1,0.0
5903,Crhr2,0.0
5904,Crim1,0.0710392
5905,Crip1,0.411609
5906,Crip2,0.2760106
5907,Crip3,0.0
5908,Cript,25.484460000000002
5909,Crisp1,0.0
5910,Crisp2,0.0
5911,Crisp3,0.0
5912,Crisp4,0.0
5913,Crispld1,0.0
5914,Crispld2,0.0
5915,Crk,37.185072
5916,Crkl,13.9202
5917,Crlf1,0.0
5918,Crlf2,46.66764
5919,Crlf3,28.311869
5920,Crls1,20.667904
5921,Crmp1,0.0
5922,Crnde,3.3394478
5923,Crnkl1,14.334769999999999
5924,Crnn,0.0
5925,Crocc,6.0773537
5926,Crocc2,0.00741014
5927,Crot,13.743817
5928,Crp,0.0
5929,Crppa,1.00779779524
5930,Crtac1,0.0
5931,Crtam,0.0
5932,Crtap,34.898634
5933,Crtc1,14.665967
5934,Crtc2,32.624107
5935,Crtc3,6.085515
5936,Crx,0.0583538
5937,Crxos,0.263526
5938,Cry1,4.60507
5939,Cry2,4.996544
5940,Cryaa,0.0
5941,Cryab,0.0
5942,Cryba1,0.176501
5943,Cryba2,0.0
5944,Cryba4,0.208868
5945,Crybb1,0.287887
5946,Crybb2,0.0
5947,Crybb3,0.64382
5948,Crybg1,0.3748129
5949,Crybg2,2.536031
5950,Crybg3,3.2183150228917
5951,Cryga,0.0
5952,Crygb,0.0
5953,Crygc,0.0
5954,Crygd,0.0
5955,Cryge,0.0
5956,Crygf,0.0
5957,Crygn,1.97964
5958,Crygs,0.0
5959,Cryl1,16.58512
5960,Crym,0.0
5961,Cryz,20.3064685
5962,Cryzl1,48.421191
5963,Cryzl2,0.108592
5964,Cs,125.065827
5965,Csad,14.62731384
5966,Csdc2,0.925241
5967,Csde1,158.113045
5968,Cse1l,39.167035
5969,Csf1,428.86717
5970,Csf1r,226.78539700000002
5971,Csf2,0.0
5972,Csf2ra,239.10099
5973,Csf2rb,50.04164
5974,Csf2rb2,17.762240000000002
5975,Csf3,0.0
5976,Csf3r,6.412663
5977,Csgalnact1,0.0
5978,Csgalnact2,9.085191
5979,Csk,85.9594470430106
5980,Csl,0.0
5981,Csmd1,0.016385
5982,Csmd2,0.0
5983,Csmd2os,0.0
5984,Csmd3,0.141075
5985,Csn1s1,0.0
5986,Csn1s2a,0.0
5987,Csn1s2b,0.114135
5988,Csn2,0.0
5989,Csn3,0.0
5990,Csnk1a1,136.595932
5991,Csnk1d,83.106524
5992,Csnk1e,131.50081999999998
5993,Csnk1g1,5.4717289
5994,Csnk1g2,86.878247
5995,Csnk1g3,12.93001
5996,Csnk2a1,47.5010984
5997,Csnk2a2,54.1106811
5998,Csnk2b,124.05579499999999
5999,Csnka2ip,0.0
6000,Cspg4,0.0
6001,Cspg4b,0.0
6002,Cspg5,0.0278311
6003,Cspp1,8.762159500000001
6004,Csprs,0.236402
6005,Csrnp1,7.013676
6006,Csrnp2,1.65923
6007,Csrnp3,0.1411405
6008,Csrp1,66.77017000000001
6009,Csrp2,0.0
6010,Csrp3,0.0
6011,Cst10,0.0
6012,Cst11,0.0
6013,Cst12,0.0
6014,Cst13,0.0
6015,Cst3,299.14
6016,Cst6,0.4229231
6017,Cst7,150.504
6018,Cst8,0.0
6019,Cst9,0.0
6020,Csta1,0.0
6021,Csta2,0.270233
6022,Csta3,0.0
6023,Cstad,0.3374344
6024,Cstb,672.542
6025,Cstdc1,0.0
6026,Cstdc2,0.0
6027,Cstdc4,0.0
6028,Cstdc5,0.0
6029,Cstdc6,0.0
6030,Cstf1,31.829900000000002
6031,Cstf2,16.59508
6032,Cstf2t,9.85904
6033,Cstf3,21.19274
6034,Cstl1,0.0
6035,Cstpp1,7.8738019999999995
6036,Ct55,0.0
6037,Ctag2,0.0
6038,Ctag2l1,0.0
6039,Ctag2l2,0.0
6040,Ctbp1,108.724315
6041,Ctbp2,34.513314
6042,Ctbs,5.808432
6043,Ctc1,17.721894
6044,Ctcf,26.146493
6045,Ctcfl,0.05261513
6046,Ctcflos,0.0
6047,Ctdnep1,72.165395
6048,Ctdp1,17.878378
6049,Ctdsp1,49.55167
6050,Ctdsp2,45.615959999999994
6051,Ctdspl,1.92957
6052,Ctdspl2,7.0581619
6053,Ctf1,0.0467239
6054,Ctf2,0.0386203
6055,Cth,16.864864
6056,Cthrc1,0.0
6057,Ctif,2.09768
6058,Ctla2a,0.344348333097
6059,Ctla2b,4.574087
6060,Ctla4,0.0
6061,Ctnna1,38.021036
6062,Ctnna2,0.0
6063,Ctnna3,0.0
6064,Ctnnal1,0.9470136
6065,Ctnnb1,318.99082599999997
6066,Ctnnbip1,9.041630000000001
6067,Ctnnbl1,41.88623
6068,Ctnnd1,34.297604400000004
6069,Ctnnd2,9.3186323
6070,Ctns,34.280958999999996
6071,Ctps,26.279252
